DOWLKNUM,WB_CLASS,LON,LAT,COUNTY,SURVEYED,EWMSTATUS,AIS_SPECIES,YEAR_INFESTED,DNR_REGION,DELINEATED,PW_BASIN_N,PW_PARENT_,PARENTDOW.CDOM,size_acres,shore_miles,max_depth,avg_depth,avg_secchi,min_secchi,max_secchi,totarea.cdom,totpix.cdom,pix.cdom,a440.cdom,avg_totalalkalinity,avg_chlorophylla,avg_nitrogen,avg_ph,avg_phosphorus,avg_conductance,mean.peak_temp,mean.gdd_wtr_10c,mean.mean_surf_jas,mean.max_surf_jas
56022900,Lake or Pond,296923.9817,5176545.553,Otter Tail,N,U,NA,NA,1,Fsh,Murphy,Murphy,560229,316.8609118,2.72559722,9.144,NA,2.1288,1,5.2,309.8710764,1394.419844,0.950215967,1.1178105,NA,11.04,NA,7.941111111,0.037888889,367.4,28.13536458528366,1623.2839386447952,22.110418439950358,28.056638302482206
56023000,Lake or Pond,295508.3103,5118395.607,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560230,46.34646255,1.79968761,NA,NA,NA,NA,NA,45.77809073,206.0014083,0.854363091,0.47529715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023200,Lake or Pond,295933.7419,5116962.509,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560232,40.3444837,1.71521852,NA,NA,NA,NA,NA,38.87933871,174.9570242,0.903078918,0.8934936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023300,Lake or Pond,295837.1895,5116174.157,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,14.16740012,0.77506595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023400,Lake or Pond,296013.0708,5114735.029,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560234,29.30535094,0.93882721,NA,NA,NA,NA,NA,31.80780798,143.1351359,0.796450147,0.3140394,NA,NA,NA,NA,NA,NA,27.88274697068478,1677.3229612192372,22.64112849242551,27.79970631111698
56023500,Lake or Pond,295944.8102,5113177.212,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560235,45.26584378,1.31318292,NA,NA,NA,NA,NA,44.95202937,202.2841322,0.889837468,0.18444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023600,Lake or Pond,295660.7554,5110819.865,Otter Tail,N,U,NA,NA,1,Fsh,Unnamed,Unnamed,NA,12.51052563,0.54950658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56023700,Lake or Pond,296156.8538,5119433.177,Otter Tail,N,U,NA,NA,1,Fsh,Belmont,Belmont,560237,284.9839794,4.24865324,10.3632,NA,4.087368421,2.4,9.1,274.6771962,1236.047383,0.935239228,0.304556,NA,3,NA,NA,0.0195,NA,27.58473427861183,1652.088892464203,22.413571038401752,27.517422344168804
56023800,Lake or Pond,294450.2629,5125326.751,Otter Tail,N,U,NA,NA,1,Fsh,Clitherall,Clitherall,560238,2539.821462,14.83173014,20.7264,11.5872,4.221684808,2.44,7.9,2482.06249,11169.28121,0.986187007,0.04673365,180,5.05125,0.676666667,8.765,NA,343.3333333,27.09789601243956,1624.8751238229208,22.585812624036315,27.047771058910996
56023900,Lake or Pond,295212.9388,5130235.611,Otter Tail,Y,0,zebra mussel,2016,1,Fsh,West Battle,West Battle,560239,5614.97674,17.12750131,32.9184,18.4032,3.909215145,0.7,6.606666667,5494.427192,24724.92237,0.995837303,0.022768,180,3.035483871,0.49,8.454545455,0.012354839,347.6,27.227180542100854,1583.1974300755658,22.289812433858128,27.1566952896418
56024000,Lake or Pond,295386.1257,5136154.829,Otter Tail,Y,0,zebra mussel,2018,1,Fsh,Blanche,Blanche,560240,1295.920533,5.60138845,19.2024,10.7352,3.753651612,1.52,11.6,1288.202012,5796.909054,0.960511878,0.08207915,NA,6.222727273,NA,NA,0.015142857,NA,27.486333483342218,1574.31869880093,21.860960777340562,27.410779795653937
56024100,Lake or Pond,295206.2015,5133887.244,Otter Tail,Y,0,zebra mussel,2018,1,Fsh,Annie Battle,Annie Battle,560241,354.3977631,2.82772031,15.24,8.52,5.117642353,3.048,10.67,342.1230378,1539.55367,0.973658814,0.2762167,NA,4.333333333,NA,NA,0.012,NA,27.400924407623556,1568.4331489927856,21.88761569889768,27.329570084785434
56024200,Lake or Pond,295396.1807,5141837.833,Otter Tail,Y,0,zebra mussel,2016,1,Fsh,Otter Tail,Otter Tail,560242,14078.66926,23.69778277,33.8328,18.9144,3.536935535,1.88976,6.7,14012.70088,63057.15396,0.992655013,0.06403575,NA,7.1175,NA,NA,0.020710526,NA,27.267924568490635,1596.8146232920158,22.467021751321504,27.24175541503464
56024300,Lake or Pond,296380.4163,5156449.585,Otter Tail,N,U,NA,NA,1,Fsh,Marion,Marion,560243,1623.774355,9.13327736,18.2,NA,3.367987112,1.4,6.86,1578.477378,7103.1482,0.983085219,0.14812905,180,7.511578947,0.72,NA,0.023289474,326.6666667,27.633111330839444,1626.052601749422,22.59665562297272,27.560603866211682
56024400,Lake or Pond,295925.6389,5149854.31,Otter Tail,N,U,NA,NA,1,Fsh,Alice,Alice,560244,46.96436876,1.28040688,11.8872,NA,NA,NA,NA,46.14102938,207.6346322,0.799481273,0.44578315,NA,NA,NA,NA,NA,NA,28.29986933048109,1705.4567944687537,22.544276939738946,28.19241443056982
56024500,Lake or Pond,296650.5654,5167006.244,Otter Tail,N,U,NA,NA,1,Fsh,Devils,Devils,560245,355.299606,4.58278333,20.4,NA,4.383011966,2.59,8.5,325.8291049,1466.230972,1.00098447,0.186288225,NA,3.189411765,NA,NA,0.01625,NA,26.93868895743873,1560.2121292408615,21.889101630471462,26.87710925449327
56024600,Lake or Pond,296372.1326,5173948.554,Otter Tail,N,U,NA,NA,1,EWR,Thompson,Thompson,NA,134.5257345,5.07605324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56024700,Lake or Pond,295661.6353,5177028.744,Otter Tail,N,U,NA,NA,1,Fsh,Fischer,Fischer,560247,65.56257239,1.96350692,10.0584,NA,NA,NA,NA,57.35993099,258.1196895,0.860066121,0.96486485,NA,NA,NA,NA,NA,NA,27.826714449431496,1610.6345224849524,21.940681597899637,27.69741100085929
56024800,Lake or Pond,295129.353,5117159.637,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560248,44.34263396,1.27553504,NA,NA,NA,NA,NA,44.71994221,201.2397399,0.983901093,0.7042653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025000,Lake or Pond,288294.0065,5117260.699,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,13.20667422,0.77953435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025100,Lake or Pond,289600.1003,5116793.509,Otter Tail,N,U,NA,NA,1,Fsh,Torgerson,Torgerson,560251,147.5882672,2.45713662,12.192,NA,4.522421875,2.9,5.5,143.3578872,645.1104923,0.923872743,0.4675653,NA,NA,NA,NA,NA,NA,27.481527068349155,1656.0322687611915,22.361762447573533,27.376480396018334
56025200,Lake or Pond,290194.8094,5116315.359,Otter Tail,N,U,NA,NA,1,Fsh,Middle,Middle,560252,243.1330142,4.45678294,17.1,NA,4.646571429,3.51,7.62,227.7191824,1024.736321,0.899723175,0.29724845,NA,1.78,NA,8.088235294,0.01225,409.8571429,27.496097725976348,1669.4785266687418,22.47090975008461,27.427989323788076
56025300,Lake or Pond,292205.7977,5116544.687,Otter Tail,Y,0,zebra mussel,2019,1,Fsh,Eagle,Eagle,560253,907.4013661,4.46871402,13.716,7.668,5.780635016,1.52,9.14,889.1366843,4001.115079,0.990723816,0.0150295,NA,NA,NA,NA,0.010208333,NA,27.046414648041186,1640.203634701172,22.717726857349266,26.988728032089625
56025400,Lake or Pond,294106.4676,5117092.607,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,9.2216849,0.68319414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025500,Lake or Pond,295174.3782,5116288.721,Otter Tail,N,U,NA,NA,1,Fsh,Hancock,Hancock,560255,213.7797794,2.76715297,7.0104,NA,NA,NA,NA,200.341982,901.5389189,1.127584548,0.4594844,NA,NA,NA,NA,NA,NA,28.40473520425506,1695.3152270738728,22.507333466120457,28.34015448281663
56025501,Lake or Pond,295181.0018,5116335.396,Otter Tail,N,U,NA,NA,1,Fsh,Hancock (main lake),Hancock,NA,199.1137693,2.17621191,7.0104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.40473520425506,1695.3152270738728,22.507333466120457,28.34015448281663
56025502,Lake or Pond,295081.5756,5115669.115,Otter Tail,N,U,NA,NA,1,Fsh,Hancock (South Bay),Hancock,NA,14.90316374,0.58896431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025600,Lake or Pond,295315.3195,5114460.634,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,15.83810085,0.88956954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025700,Lake or Pond,294010.373,5114498.943,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560257,18.25711379,0.988488,NA,NA,NA,NA,NA,11.12773055,50.0747875,0.918625966,0.90416665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025800,Lake or Pond,292411.4277,5114533.049,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560258,21.94097247,0.91875161,NA,NA,NA,NA,NA,22.89387136,103.0224211,0.863889618,0.68987375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56025900,Lake or Pond,288701.8445,5114199.883,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560259,131.0115367,2.50646905,NA,NA,NA,NA,NA,126.0847737,567.3814816,0.904153584,0.69115355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56026000,Lake or Pond,286981.6123,5112855.512,Otter Tail,N,U,NA,NA,1,EWR,Unnamed,Unnamed,NA,12.02041219,0.65962104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56026100,Lake or Pond,289230.3422,5113736.548,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560261,48.1009687,1.19460908,NA,NA,NA,NA,NA,45.45176797,204.5329559,0.948502403,0.2813244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56026200,Lake or Pond,289161.0354,5113147.302,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560262,20.18348652,0.96810855,NA,NA,NA,NA,NA,19.69165454,88.61244544,0.654535599,1.6665865500000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56026300,Lake or Pond,290259.6717,5114064.452,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560263,66.95445544,1.40834196,NA,NA,NA,NA,NA,70.33160784,316.4922353,0.922613472,0.4238645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56026400,Lake or Pond,289890.6968,5112706.469,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560264,27.42236993,1.3560377,NA,NA,NA,NA,NA,29.81996258,134.1898316,0.842090632,0.92221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56026500,Lake or Pond,292851.8627,5114148.462,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560265,20.6751444,0.94376419,NA,NA,NA,NA,NA,20.82611183,93.71750323,0.89631069,0.81795235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56026600,Lake or Pond,293316.9373,5114008.268,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560266,12.20018478,0.52312361,NA,NA,NA,NA,NA,13.4033958,60.31528111,0.845556865,0.42553845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56026700,Lake or Pond,295095.5668,5113556.33,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560267,65.88331008,2.8718467,NA,NA,NA,NA,NA,77.16408055,347.2383625,0.797722919,0.5940752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56026800,Lake or Pond,294691.6265,5112712.34,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560268,20.05363535,0.87024694,NA,NA,NA,NA,NA,19.76527037,88.94371666,0.719556169,2.39521015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56026900,Lake or Pond,291729.1958,5112147.773,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560269,21.634916,0.87517211,NA,NA,NA,NA,NA,20.2435,91.09574999,0.933084146,1.3380399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56027100,Lake or Pond,290053.7843,5112087.6,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560271,18.13657406,0.92002985,NA,NA,NA,NA,NA,19.45158077,87.53211346,0.776857742,1.44705885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56027200,Lake or Pond,287520.1103,5111252.219,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560272,16.11229678,0.58761016,NA,NA,NA,NA,NA,19.49438989,87.72475451,0.854946821,0.92714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56027300,Lake or Pond,286720.4675,5112448.957,Otter Tail,N,U,NA,NA,1,EWR,Unnamed,Unnamed,NA,16.30649001,0.95873894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56027400,Lake or Pond,286689.554,5111694.068,Otter Tail,N,U,NA,NA,1,EWR,Unnamed,Unnamed,NA,16.43516116,0.86158422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56027500,Lake or Pond,286722.5809,5110446.102,Otter Tail,N,U,NA,NA,1,Fsh,Unnamed,Unnamed,560275,33.98300705,1.40629766,NA,NA,NA,NA,NA,51.73850447,232.8232701,0.817867573,2.27335715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56027700,Lake or Pond,286558.3368,5109946.98,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,11.55916433,0.63411528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56027800,Lake or Pond,288570.0453,5110734.136,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,9.54654569,0.5257645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56028000,Lake or Pond,292312.2868,5110041.303,Otter Tail,N,U,NA,NA,1,EWR,Unnamed,Unnamed,NA,11.89121075,0.64392876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56028100,Lake or Pond,294610.3604,5109989.324,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,NA,14.33109897,0.60679703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56028200,Lake or Pond,294456.3558,5119043.341,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,13.26717643,0.69244847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56028300,Lake or Pond,287261.7181,5119593.275,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560283,62.89089799,1.78205296,NA,NA,NA,NA,NA,65.59249316,295.1662192,1.006212705,1.09051785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56028400,Lake or Pond,293500.6008,5127355.137,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560284,60.82721214,1.89034861,NA,NA,NA,NA,NA,63.16570466,284.245671,0.601592276,2.7983352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56028500,Lake or Pond,288268.3952,5128325.913,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560285,23.83615087,0.73706672,NA,NA,NA,NA,NA,25.49950142,114.7477564,0.880191502,2.30241365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56028600,Lake or Pond,287717.3779,5127028.026,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560286,20.62033002,0.91841599,NA,NA,NA,NA,NA,22.32110953,100.4449929,0.706854548,0.8448016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56028700,Lake or Pond,287061.5588,5126318.071,Otter Tail,N,U,NA,NA,1,EWR,Larson,Larson,560287,77.72140378,1.85066584,NA,NA,NA,NA,NA,73.90281892,332.5626851,0.944182899,0.3034405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56028800,Lake or Pond,288452.4072,5126265.532,Otter Tail,N,U,NA,NA,1,EWR,Unnamed,Unnamed,560288,50.86523317,1.27978417,NA,NA,NA,NA,NA,44.7825115,201.5213017,0.898168077,2.6000917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56028900,Lake or Pond,291032.9174,5125512.293,Otter Tail,N,U,NA,NA,1,USGS,Lundeberg,Lundeberg,560289,159.2427511,3.91524982,NA,NA,1.73,1.4,2.1,150.6526487,677.9369193,0.766673072,1.772157625,NA,5,NA,NA,0.0235,NA,NA,NA,NA,NA
56029100,Lake or Pond,289270.6879,5124724.171,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560291,38.02002626,1.76654789,NA,NA,NA,NA,NA,38.978821430000004,175.4046964,0.820958634,2.79140625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56029200,Lake or Pond,293030.6411,5122707.939,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,14.93388798,0.85458608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56029300,Lake or Pond,294600.0729,5121400.873,Otter Tail,N,U,NA,NA,1,Fsh,Crane,Crane,560293,349.6435216,4.50910456,13.1064,NA,3.093076923,2.21,4.27,369.2654332,1661.694449,0.851540427,0.61956975,NA,5,NA,NA,0.026666667,NA,27.881916492154915,1690.495921068498,22.60897960336608,27.815622103561427
56029400,Lake or Pond,289269.5538,5121597.637,Otter Tail,N,U,NA,NA,1,NA,Pete,Pete,560294,37.84570595,1.08047458,NA,NA,NA,NA,NA,38.95588845,175.301498,0.935531082,0.6306411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56029500,Lake or Pond,287870.5524,5121679.513,Otter Tail,N,U,NA,NA,1,NA,Hollo,Hollo,560295,81.75554628,1.57262103,NA,NA,NA,NA,NA,90.51858887,407.3336499,0.869066428,0.43474575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56029600,Lake or Pond,294272.4872,5119819.277,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560296,26.49575878,1.01116918,NA,NA,NA,NA,NA,28.07124819,126.3206169,0.775803685,1.16766665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56029700,Lake or Pond,288515.9687,5138042.877,Otter Tail,N,U,NA,NA,1,Fsh,Round,Round,560297,157.6318417,2.03576216,6.1,NA,3.04244898,1.52,7.01,151.8299509,683.2347792,0.939647717,0.3611342,NA,5.784210526,NA,NA,0.022095238,NA,28.290947928987872,1655.276832309342,22.27278433126107,28.22081136200983
56029800,Lake or Pond,287043.2799,5137694.035,Otter Tail,Y,0,zebra mussel,2017,1,Fsh,Deer,Deer,560298,447.0673284,3.90471596,7.62,4.26,3.480729867,2.37744,5.5,477.2914062,2147.811328,0.879499971,0.2229044,NA,5.515,NA,NA,0.018708333,NA,27.66766623487463,1570.4591821916795,21.81167668128958,27.604843661742535
56029900,Lake or Pond,287268.6777,5136513.817,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560299,47.83797785,1.07422075,NA,NA,NA,NA,NA,47.98698519,215.9414334,0.90765351,0.3720275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56030000,Lake or Pond,286824.4049,5136108.075,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560300,15.07116138,0.57235952,NA,NA,NA,NA,NA,15.43592359,69.46165613,0.734218025,1.7884259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56030100,Lake or Pond,294153.1192,5134247.622,Otter Tail,N,U,NA,NA,1,NA,Sunset,Sunset,560301,36.53363011,0.88019288,NA,NA,NA,NA,NA,36.56556216,164.5450297,0.941991383,0.51541665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56030200,Lake or Pond,289250.3973,5132518.315,Otter Tail,N,U,NA,NA,1,Fsh,Silver,Silver,NA,884.1730465,10.41557672,13.1064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.982066458879824,1682.078483168259,22.656350278961668,27.911721452404148
56030201,Lake or Pond,289905.7174,5131673.12,Otter Tail,N,U,NA,NA,1,Fsh,First Silver,Silver,560302,529.3574981,4.0792213,13.1064,NA,3.19348184,0.91,5.94,506.1873877,2277.843245,0.981630323,0.18045825,270,6.204,0.74,8.73375,0.020384615,509.9888889,27.982066458879824,1682.078483168259,22.656350278961668,27.911721452404148
56030202,Lake or Pond,288859.6549,5133338.098,Otter Tail,N,U,NA,NA,1,Fsh,Second Silver,Silver,560302,199.561276,3.15924005,NA,NA,1.05,0.3,3,184.6427481,830.8923665,0.948377951,0.30965585,NA,21.33333333,NA,NA,0.0575,NA,NA,NA,NA,NA
56030203,Lake or Pond,287981.2263,5134049.562,Otter Tail,N,U,NA,NA,1,Fsh,Third Silver (SE Bay),Silver,560302,20.51119347,0.82023729,13,NA,NA,NA,NA,16.11408048,72.51336218,0.965339324,1.06217105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56030204,Lake or Pond,287447.7865,5134391.554,Otter Tail,N,U,NA,NA,1,Fsh,Third Silver (Main Bay),Silver,560302,134.743079,2.35687808,13,NA,3.384,2.29,5.18,122.4678832,551.1054742,0.907267345,0.3811085,NA,10,NA,NA,0.021,NA,NA,NA,NA,NA
56030300,Lake or Pond,294291.8199,5132592.929,Otter Tail,Y,0,zebra mussel,2018,1,Fsh,Molly Stark,Molly Stark,560303,152.0582072,1.85188149,14.6,NA,3.981916522,2.4,5.5,142.8111893,642.650352,0.991207736,0.1013259,NA,3.256,NA,NA,0.011166667,NA,27.64765357055591,1668.6699771920696,22.45173056425493,27.586098520162235
56030400,Lake or Pond,289133.5909,5130451.798,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560304,26.05750033,1.35555627,NA,NA,NA,NA,NA,26.45281894,119.0376852,0.495641358,1.4573563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56030500,Lake or Pond,290409.4274,5130269.936,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,560305,35.33720052,1.58904942,NA,NA,NA,NA,NA,37.53639583,168.9137812,0.586097826,2.2036152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56030600,Lake or Pond,288305.6426,5130247.916,Otter Tail,N,U,NA,NA,1,Fsh,Elbow,Elbow,560306,188.3613664,3.31329771,13.716,7.668,5.72787767,2.44,10.06,187.6217121,844.2977044,0.926213581,0.21568515,NA,3.03,NA,NA,0.011947368,NA,27.328823088112905,1602.1965284908676,22.084805221625896,27.282395805939995
56030700,Lake or Pond,289175.2903,5130050.863,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560307,43.76331853,1.47758291,NA,NA,NA,NA,NA,43.53129455,195.8908255,0.872935216,0.4811576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56030800,Lake or Pond,289593.9129,5129705.209,Otter Tail,N,U,NA,NA,1,NA,Unnamed,Unnamed,560308,35.72474128,1.39508395,NA,NA,NA,NA,NA,38.66837558,174.0076901,0.82180276,1.23181815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56030900,Lake or Pond,290123.2281,5129837.715,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,14.53384479,0.58104471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56031000,Lake or Pond,294309.7665,5145902.279,Otter Tail,Y,0,zebra mussel,2018,1,Fsh,Walker,Walker,560310,578.4914367,4.77952545,8.5344,4.7712,2.204148546,0.91,5.2,572.0858687,2574.386409,0.925657466,0.70481015,NA,18.04105263,NA,NA,0.041095238,NA,28.416562111592587,1643.1017671293719,22.277230728849773,28.329934086276022
56031100,Lake or Pond,292144.5728,5147327.313,Otter Tail,Y,0,zebra mussel,2019,1,NA,Davies,Davies,560311,68.62396601,1.65564256,NA,NA,1.22,1.22,1.22,67.58390683,304.1275808,0.792430596,3.99846415,NA,NA,NA,NA,NA,294,NA,NA,NA,NA
56031200,Lake or Pond,289712.0579,5148041.191,Otter Tail,N,U,NA,NA,1,Fsh,Unnamed (Amor),Unnamed (Amor),NA,10.35506117,0.57009993,NA,NA,1.18,0.6,1.5,NA,NA,NA,NA,NA,4.333333333,NA,NA,0.017,NA,NA,NA,NA,NA
56031500,Lake or Pond,287324.0152,5139117.528,Otter Tail,N,U,NA,NA,1,USGS,Brown,Brown,560315,104.6989417,2.08651899,2,NA,1.308,0.8,1.98,105.711069,475.6998105,0.729451626,1.0789688,NA,7.7975,NA,NA,0.032,NA,NA,NA,NA,NA
56031700,Lake or Pond,292868.9952,5156500.575,Otter Tail,N,U,NA,NA,1,USGS,Lily,Lily,560317,67.81304025,1.3322878,NA,NA,NA,NA,NA,71.96124424,323.8255991,0.852310629,0.8182482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56031800,Lake or Pond,291266.4286,5156753.336,Otter Tail,N,U,NA,NA,1,USGS,Bolton,Bolton,560318,38.73561914,1.28787982,NA,NA,NA,NA,NA,41.09353923,184.9209265,0.713818617,2.92413995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56032000,Lake or Pond,291113.4073,5155727.674,Otter Tail,N,U,NA,NA,1,USGS,Tamarack,Tamarack,560320,136.8647431,1.7405859,3,NA,1.46,0.9,3.4,137.0094202,616.5423909,0.843413215,1.1085637,NA,18,NA,NA,0.033333333,NA,NA,NA,NA,NA
56032100,Lake or Pond,292761.2382,5153922.331,Otter Tail,N,U,NA,NA,1,USGS,Tee,Tee,560321,56.40476914,1.99498578,NA,NA,NA,NA,NA,43.10682276,193.9807024,0.938237658,0.5489011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56032200,Lake or Pond,294154.8667,5153268.815,Otter Tail,N,U,NA,NA,1,Fsh,Lone Pine,Lone Pine,560322,88.03410894,1.94985347,24.0792,NA,4.7,3.8,5.75,75.14655986,338.1595193,0.999528272,0.28720105,NA,NA,NA,NA,NA,NA,27.08823355725618,1611.3428871006067,22.118163913161535,26.997866646555646
56032300,Lake or Pond,291896.5713,5154002.703,Otter Tail,N,U,NA,NA,1,USGS,Unnamed,Unnamed,NA,9.97998331,0.58002247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56032400,Lake or Pond,290232.4354,5152024.863,Otter Tail,N,U,NA,NA,1,USGS,Unnamed (Battle),Unnamed (Battle),560324,133.6713722,3.51230074,NA,NA,NA,NA,NA,141.2127005,635.4571521,0.815161177,3.70650905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
